,Sport,Year,Gender,Wordcount,Editcount,Linkcount,Married,Name,Title,URL
134,Footballers,2016,m,785,209,55,False,Peter Etebo,Peter Etebo,https://en.wikipedia.org/wiki/Peter_Etebo
135,Footballers,2016,m,163,128,14,False,Imoh Ezekiel,Imoh Ezekiel,https://en.wikipedia.org/wiki/Imoh_Ezekiel
136,Footballers,2016,m,189,87,15,False,Ikechukwu Ezenwa,Ikechukwu Ezenwa,https://en.wikipedia.org/wiki/Ikechukwu_Ezenwa
137,Footballers,2016,f,825,167,73,False,Fabiana da Silva Simões,Fabiana da Silva Simões,https://en.wikipedia.org/wiki/Fabiana_da_Silva_Sim%C3%B5es
138,Footballers,2016,m,439,152,21,False,Ali Faez,Ali Faez,https://en.wikipedia.org/wiki/Ali_Faez
139,Footballers,2016,m,23,10,2,False,Jody February,Jody February,https://en.wikipedia.org/wiki/Jody_February
140,Footballers,2016,m,70,19,11,False,Houari Ferhani,Houari Ferhani,https://en.wikipedia.org/wiki/Houari_Ferhani
141,Footballers,2016,m,712,338,59,False,"Bruno Fernandes (footballer, born 1994)","Bruno Fernandes (footballer, born 1994)","https://en.wikipedia.org/wiki/Bruno_Fernandes_(footballer,_born_1994)"
142,Footballers,2016,0,15,39,2,False,Lukas Fernandes,Lukas Fernandes,https://en.wikipedia.org/wiki/Lukas_Fernandes
143,Footballers,2016,m,436,170,41,False,Tobias Figueiredo,Tobias Figueiredo,https://en.wikipedia.org/wiki/Tobias_Figueiredo
144,Footballers,2016,f,191,129,15,True,Nilla Fischer,Nilla Fischer,https://en.wikipedia.org/wiki/Nilla_Fischer
145,Footballers,2016,f,632,155,33,False,Jessie Fleming,Jessie Fleming,https://en.wikipedia.org/wiki/Jessie_Fleming
146,Footballers,2016,m,244,50,24,False,Fernando Ferreira Fonseca,Fernando Ferreira Fonseca,https://en.wikipedia.org/wiki/Fernando_Ferreira_Fonseca
147,Footballers,2016,m,37,19,7,False,Harold Fonseca,Harold Fonseca,https://en.wikipedia.org/wiki/Harold_Fonseca
148,Footballers,2016,f,536,205,40,False,Caitlin Foord,Caitlin Foord,https://en.wikipedia.org/wiki/Caitlin_Foord
149,Footballers,2016,f,508,197,52,False,Formiga (footballer),Formiga (footballer),https://en.wikipedia.org/wiki/Formiga_(footballer)
150,Footballers,2016,m,471,165,34,False,Alexander Fransson,Alexander Fransson,https://en.wikipedia.org/wiki/Alexander_Fransson
151,Footballers,2016,m,46,96,6,False,Hiroki Fujiharu,Hiroki Fujiharu,https://en.wikipedia.org/wiki/Hiroki_Fujiharu
152,Footballers,2016,m,1013,499,76,False,Gabriel Barbosa,Gabriel Barbosa,https://en.wikipedia.org/wiki/Gabriel_Barbosa
153,Footballers,2016,f,137,78,14,False,Natalia Gaitán,Natalia Gaitán,https://en.wikipedia.org/wiki/Natalia_Gait%C3%A1n
154,Footballers,2016,f,35,14,4,False,Gao Chen,Gao Chen,https://en.wikipedia.org/wiki/Gao_Chen
155,Footballers,2016,m,21,19,2,False,Brayan García,Brayan García,https://en.wikipedia.org/wiki/Brayan_Garc%C3%ADa
156,Footballers,2016,f,49,44,7,False,Méline Gérard,Méline Gérard,https://en.wikipedia.org/wiki/M%C3%A9line_G%C3%A9rard
157,Footballers,2016,m,194,41,19,False,Lautaro Gianetti,Lautaro Gianetti,https://en.wikipedia.org/wiki/Lautaro_Gianetti
158,Footballers,2016,m,491,376,34,True,Matthias Ginter,Matthias Ginter,https://en.wikipedia.org/wiki/Matthias_Ginter
159,Footballers,2016,m,1149,500,70,False,Serge Gnabry,Serge Gnabry,https://en.wikipedia.org/wiki/Serge_Gnabry
160,Footballers,2016,f,249,173,16,False,Lena Goeßling,Lena Goeßling,https://en.wikipedia.org/wiki/Lena_Goe%C3%9Fling
161,Footballers,2016,m,198,80,20,False,Edigeison Gomes,Edigeison Gomes,https://en.wikipedia.org/wiki/Edigeison_Gomes
162,Footballers,2016,m,32,30,5,False,José Luis Gómez (footballer),José Luis Gómez (footballer),https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_G%C3%B3mez_(footballer)
163,Footballers,2016,m,915,237,64,False,Alfonso González,Alfonso González,https://en.wikipedia.org/wiki/Alfonso_Gonz%C3%A1lez
164,Footballers,2016,m,1443,500,86,False,Leon Goretzka,Leon Goretzka,https://en.wikipedia.org/wiki/Leon_Goretzka
165,Footballers,2016,f,454,204,24,False,Katrina Gorry,Katrina Gorry,https://en.wikipedia.org/wiki/Katrina_Gorry
166,Footballers,2016,f,205,129,24,False,Anna Green (footballer),Anna Green (footballer),https://en.wikipedia.org/wiki/Anna_Green_(footballer)
167,Footballers,2016,m,53,32,5,False,Pascal Gregor,Pascal Gregor,https://en.wikipedia.org/wiki/Pascal_Gregor
168,Footballers,2016,f,183,82,19,False,Sarah Gregorius,Sarah Gregorius,https://en.wikipedia.org/wiki/Sarah_Gregorius
169,Footballers,2016,m,54,31,6,False,Gu Sung-yun,Gu Sung-yun,https://en.wikipedia.org/wiki/Gu_Sung-yun
170,Footballers,2016,f,38,54,10,False,Gu Yasha,Gu Yasha,https://en.wikipedia.org/wiki/Gu_Yasha
171,Footballers,2016,m,962,247,58,False,Érick Gutiérrez,Érick Gutiérrez,https://en.wikipedia.org/wiki/%C3%89rick_Guti%C3%A9rrez
172,Footballers,2016,m,1125,500,64,False,Teófilo Gutiérrez,Teófilo Gutiérrez,https://en.wikipedia.org/wiki/Te%C3%B3filo_Guti%C3%A9rrez
173,Footballers,2016,m,871,158,55,False,Víctor Guzmán,Víctor Guzmán,https://en.wikipedia.org/wiki/V%C3%ADctor_Guzm%C3%A1n
174,Footballers,2016,m,135,27,11,False,Zakaria Haddouche,Zakaria Haddouche,https://en.wikipedia.org/wiki/Zakaria_Haddouche
175,Footballers,2016,m,496,130,29,False,Mohammed Hameed Farhan,Mohammed Hameed Farhan,https://en.wikipedia.org/wiki/Mohammed_Hameed_Farhan
176,Footballers,2016,f,156,38,13,False,Pauline Hammarlund,Pauline Hammarlund,https://en.wikipedia.org/wiki/Pauline_Hammarlund
177,Footballers,2016,f,55,48,9,False,Kheira Hamraoui,Kheira Hamraoui,https://en.wikipedia.org/wiki/Kheira_Hamraoui
178,Footballers,2016,m,33,51,5,False,Riki Harakawa,Riki Harakawa,https://en.wikipedia.org/wiki/Riki_Harakawa
179,Footballers,2016,f,719,165,45,False,Betsy Hassett,Betsy Hassett,https://en.wikipedia.org/wiki/Betsy_Hassett
180,Footballers,2016,f,273,127,21,False,Amber Hearn,Amber Hearn,https://en.wikipedia.org/wiki/Amber_Hearn
181,Footballers,2016,f,2427,500,148,False,Tobin Heath,Tobin Heath,https://en.wikipedia.org/wiki/Tobin_Heath
182,Footballers,2016,m,178,38,10,False,Mathias Hebo,Mathias Hebo,https://en.wikipedia.org/wiki/Mathias_Hebo
183,Footballers,2016,f,216,145,21,False,Josephine Henning,Josephine Henning,https://en.wikipedia.org/wiki/Josephine_Henning
184,Footballers,2016,f,551,187,20,False,Amandine Henry,Amandine Henry,https://en.wikipedia.org/wiki/Amandine_Henry
185,Footballers,2016,f,500,160,32,False,Michelle Heyman,Michelle Heyman,https://en.wikipedia.org/wiki/Michelle_Heyman
186,Footballers,2016,m,68,33,8,False,Jeppe Højbjerg,Jeppe Højbjerg,https://en.wikipedia.org/wiki/Jeppe_H%C3%B8jbjerg
187,Footballers,2016,f,806,293,45,False,Lindsey Horan,Lindsey Horan,https://en.wikipedia.org/wiki/Lindsey_Horan
188,Footballers,2016,m,351,214,14,False,Timo Horn,Timo Horn,https://en.wikipedia.org/wiki/Timo_Horn
189,Footballers,2016,f,64,86,7,False,Jessica Houara,Jessica Houara,https://en.wikipedia.org/wiki/Jessica_Houara
190,Footballers,2016,m,120,25,15,False,Setareki Hughes,Setareki Hughes,https://en.wikipedia.org/wiki/Setareki_Hughes
191,Footballers,2016,0,44,19,7,False,Luis Hurtado (footballer),Luis Hurtado (footballer),https://en.wikipedia.org/wiki/Luis_Hurtado_(footballer)
192,Footballers,2016,m,811,169,34,False,Ali Husni,Ali Husni,https://en.wikipedia.org/wiki/Ali_Husni
193,Footballers,2016,m,141,47,14,False,Jannik Huth,Jannik Huth,https://en.wikipedia.org/wiki/Jannik_Huth
194,Footballers,2016,f,104,134,10,False,Svenja Huth,Svenja Huth,https://en.wikipedia.org/wiki/Svenja_Huth
195,Footballers,2016,m,548,271,26,False,Hwang Hee-chan,Hwang Hee-chan,https://en.wikipedia.org/wiki/Hwang_Hee-chan
196,Footballers,2016,m,751,251,23,False,Ahmad Ibrahim Khalaf,Ahmad Ibrahim Khalaf,https://en.wikipedia.org/wiki/Ahmad_Ibrahim_Khalaf
197,Footballers,2016,m,721,184,49,False,Yosuke Ideguchi,Yosuke Ideguchi,https://en.wikipedia.org/wiki/Yosuke_Ideguchi
198,Footballers,2016,m,393,250,47,False,Edgar Ié,Edgar Ié,https://en.wikipedia.org/wiki/Edgar_I%C3%A9
199,Footballers,2016,m,619,500,67,False,Tiago Ilori,Tiago Ilori,https://en.wikipedia.org/wiki/Tiago_Ilori
0,Footballers,2016,f,172,130,13,False,Shelina Zadorsky,Shelina Zadorsky,https://en.wikipedia.org/wiki/Shelina_Zadorsky
1,Footballers,2016,f,337,81,27,False,Beatriz Zaneratto João,Beatriz Zaneratto João,https://en.wikipedia.org/wiki/Beatriz_Zaneratto_Jo%C3%A3o
2,Footballers,2016,m,341,181,27,False,Zeca (Brazilian footballer),Zeca (Brazilian footballer),https://en.wikipedia.org/wiki/Zeca_(Brazilian_footballer)
3,Footballers,2016,f,69,21,10,False,Zhang Rui (footballer),Zhang Rui (footballer),https://en.wikipedia.org/wiki/Zhang_Rui_(footballer)
4,Footballers,2016,0,26,21,5,False,Zhang Yue (footballer),Zhang Yue (footballer),https://en.wikipedia.org/wiki/Zhang_Yue_(footballer)
5,Footballers,2016,f,52,64,9,False,Zhao Lina,Zhao Lina,https://en.wikipedia.org/wiki/Zhao_Lina
6,Footballers,2016,0,26,28,6,False,Zhao Rong,Zhao Rong,https://en.wikipedia.org/wiki/Zhao_Rong
7,Footballers,2016,f,22,10,2,False,Samkelisiwe Zulu,Samkelisiwe Zulu,https://en.wikipedia.org/wiki/Samkelisiwe_Zulu
0,Golfers,2016,m,260,117,14,False,Felipe Aguilar,Felipe Aguilar,https://en.wikipedia.org/wiki/Felipe_Aguilar
